State,level_1,Date,Total,Category,lag_1,lag_7,lag_30,rolling_mean_4,month,week_of_year
Arizona,161,2022-11-06,212352076.0,Beverages,0.0,0.0,219518921.0,54744004.75,11,44
Arizona,162,2022-11-13,0.0,Beverages,212352076.0,0.0,0.0,53088019.0,11,45
Arizona,163,2022-11-20,0.0,Beverages,0.0,214133475.0,0.0,53088019.0,11,46
Arizona,164,2022-11-27,0.0,Beverages,0.0,218976019.0,210346537.0,53088019.0,11,47
Arizona,165,2022-12-04,195652307.0,Beverages,0.0,0.0,219329549.0,53088019.0,12,48
Arizona,166,2022-12-11,200138362.0,Beverages,195652307.0,0.0,0.0,48913076.75,12,49
Arizona,167,2022-12-18,0.0,Beverages,200138362.0,0.0,0.0,98947667.25,12,50
Arizona,168,2022-12-25,0.0,Beverages,0.0,212352076.0,0.0,98947667.25,12,51
Arizona,169,2023-01-01,188408490.0,Beverages,0.0,0.0,221466462.0,98947667.25,1,52
Arizona,170,2023-01-08,194629091.0,Beverages,188408490.0,0.0,228960137.0,97136713.0,1,1
Arizona,171,2023-01-15,0.0,Beverages,194629091.0,0.0,0.0,95759395.25,1,2
Arizona,172,2023-01-22,0.0,Beverages,0.0,195652307.0,0.0,95759395.25,1,3
Arizona,173,2023-01-29,0.0,Beverages,0.0,200138362.0,230278334.0,95759395.25,1,4
Arizona,174,2023-02-05,203668153.0,Beverages,0.0,0.0,220195810.0,48657272.75,2,5
Arizona,175,2023-02-12,210784001.0,Beverages,203668153.0,0.0,0.0,50917038.25,2,6
Arizona,176,2023-02-19,0.0,Beverages,210784001.0,188408490.0,0.0,103613038.5,2,7
Arizona,177,2023-02-26,0.0,Beverages,0.0,194629091.0,0.0,103613038.5,2,8
Arizona,178,2023-03-05,216243765.0,Beverages,0.0,0.0,225961035.0,103613038.5,3,9
Arizona,179,2023-03-12,235892871.0,Beverages,216243765.0,0.0,0.0,106756941.5,3,10
Arizona,180,2023-03-19,0.0,Beverages,235892871.0,0.0,0.0,113034159.0,3,11
Arizona,181,2023-03-26,0.0,Beverages,0.0,203668153.0,0.0,113034159.0,3,12
Arizona,182,2023-04-02,215603138.0,Beverages,0.0,210784001.0,232958487.0,113034159.0,4,13
Arizona,183,2023-04-09,229352435.0,Beverages,215603138.0,0.0,226231108.0,112874002.25,4,14
Arizona,184,2023-04-16,0.0,Beverages,229352435.0,0.0,0.0,111238893.25,4,15
Arizona,185,2023-04-23,0.0,Beverages,0.0,216243765.0,0.0,111238893.25,4,16
Arizona,186,2023-04-30,0.0,Beverages,0.0,235892871.0,214133475.0,111238893.25,4,17
Arizona,187,2023-05-07,240505460.0,Beverages,0.0,0.0,218976019.0,57338108.75,5,18
Arkansas,30,2020-05-03,65718902.0,Beverages,0.0,0.0,67349815.0,31784598.5,5,18
Arkansas,31,2020-05-10,66725736.0,Beverages,65718902.0,0.0,0.0,32311752.75,5,19
Arkansas,32,2020-05-17,0.0,Beverages,66725736.0,0.0,0.0,33111159.5,5,20
Arkansas,33,2020-05-24,0.0,Beverages,0.0,63610285.0,0.0,33111159.5,5,21
Arkansas,34,2020-05-31,0.0,Beverages,0.0,63528109.0,58551067.0,33111159.5,5,22
Arkansas,35,2020-06-07,70882885.0,Beverages,0.0,0.0,59494648.0,16681434.0,6,23
Arkansas,36,2020-06-14,0.0,Beverages,70882885.0,0.0,0.0,17720721.25,6,24
Arkansas,37,2020-06-21,0.0,Beverages,0.0,65718902.0,0.0,17720721.25,6,25
Arkansas,38,2020-06-28,0.0,Beverages,0.0,66725736.0,58049432.0,17720721.25,6,26
Arkansas,39,2020-07-05,76591713.0,Beverages,0.0,0.0,59101265.0,17720721.25,7,27
Arkansas,40,2020-07-12,71426615.0,Beverages,76591713.0,0.0,0.0,19147928.25,7,28
Arkansas,41,2020-07-19,0.0,Beverages,71426615.0,0.0,0.0,37004582.0,7,29
Arkansas,42,2020-07-26,0.0,Beverages,0.0,70882885.0,0.0,37004582.0,7,30
Arkansas,43,2020-08-02,70280652.0,Beverages,0.0,0.0,56942259.0,37004582.0,8,31
Arkansas,44,2020-08-09,71170812.0,Beverages,70280652.0,0.0,57854514.0,35426816.75,8,32
Arkansas,45,2020-08-16,0.0,Beverages,71170812.0,0.0,0.0,35362866.0,8,33
Arkansas,46,2020-08-23,0.0,Beverages,0.0,76591713.0,0.0,35362866.0,8,34
Arkansas,47,2020-08-30,0.0,Beverages,0.0,71426615.0,58093735.0,35362866.0,8,35
Arkansas,48,2020-09-06,70544925.0,Beverages,0.0,0.0,58021180.0,17792703.0,9,36
Arkansas,49,2020-09-13,0.0,Beverages,70544925.0,0.0,0.0,17636231.25,9,37
Arkansas,50,2020-09-20,0.0,Beverages,0.0,70280652.0,0.0,17636231.25,9,38
Arkansas,51,2020-09-27,0.0,Beverages,0.0,71170812.0,61187920.0,17636231.25,9,39
Arkansas,52,2020-10-04,67850338.0,Beverages,0.0,0.0,63599450.0,17636231.25,10,40
Arkansas,53,2020-10-11,67105075.0,Beverages,67850338.0,0.0,0.0,16962584.5,10,41
Arkansas,54,2020-10-18,0.0,Beverages,67105075.0,0.0,0.0,33738853.25,10,42
Arkansas,55,2020-10-25,0.0,Beverages,0.0,70544925.0,0.0,33738853.25,10,43
Arkansas,56,2020-11-01,61173665.0,Beverages,0.0,0.0,63610285.0,33738853.25,11,44
Arkansas,57,2020-11-08,63896293.0,Beverages,61173665.0,0.0,63528109.0,32069685.0,11,45
Arkansas,58,2020-11-15,0.0,Beverages,63896293.0,0.0,0.0,31267489.5,11,46
Arkansas,59,2020-11-22,0.0,Beverages,0.0,67850338.0,0.0,31267489.5,11,47
Arkansas,60,2020-11-29,0.0,Beverages,0.0,67105075.0,65718902.0,31267489.5,11,48
Arkansas,61,2020-12-06,60541396.0,Beverages,0.0,0.0,66725736.0,15974073.25,12,49
Arkansas,62,2020-12-13,0.0,Beverages,60541396.0,0.0,0.0,15135349.0,12,50
Arkansas,63,2020-12-20,0.0,Beverages,0.0,61173665.0,0.0,15135349.0,12,51
Arkansas,64,2020-12-27,0.0,Beverages,0.0,63896293.0,0.0,15135349.0,12,52
Arkansas,65,2021-01-03,61067745.0,Beverages,0.0,0.0,70882885.0,15135349.0,1,53
Arkansas,66,2021-01-10,62054714.0,Beverages,61067745.0,0.0,0.0,15266936.25,1,1
Arkansas,67,2021-01-17,0.0,Beverages,62054714.0,0.0,0.0,30780614.75,1,2
Arkansas,68,2021-01-24,0.0,Beverages,0.0,60541396.0,0.0,30780614.75,1,3
Arkansas,69,2021-01-31,0.0,Beverages,0.0,0.0,76591713.0,30780614.75,1,4
Arkansas,70,2021-02-07,62729412.0,Beverages,0.0,0.0,71426615.0,15513678.5,2,5
Arkansas,71,2021-02-14,0.0,Beverages,62729412.0,0.0,0.0,15682353.0,2,6
Arkansas,72,2021-02-21,0.0,Beverages,0.0,61067745.0,0.0,15682353.0,2,7
Arkansas,73,2021-02-28,0.0,Beverages,0.0,62054714.0,70280652.0,15682353.0,2,8
Arkansas,74,2021-03-07,67470845.0,Beverages,0.0,0.0,71170812.0,15682353.0,3,9
Arkansas,75,2021-03-14,0.0,Beverages,67470845.0,0.0,0.0,16867711.25,3,10
Arkansas,76,2021-03-21,0.0,Beverages,0.0,0.0,0.0,16867711.25,3,11
Arkansas,77,2021-03-28,0.0,Beverages,0.0,62729412.0,0.0,16867711.25,3,12
Arkansas,78,2021-04-04,68515097.0,Beverages,0.0,0.0,70544925.0,16867711.25,4,13
Arkansas,79,2021-04-11,68454423.0,Beverages,68515097.0,0.0,0.0,17128774.25,4,14
Arkansas,80,2021-04-18,0.0,Beverages,68454423.0,0.0,0.0,34242380.0,4,15
Arkansas,81,2021-04-25,0.0,Beverages,0.0,67470845.0,0.0,34242380.0,4,16
Arkansas,82,2021-05-02,70271403.0,Beverages,0.0,0.0,67850338.0,34242380.0,5,17
Arkansas,83,2021-05-09,71602056.0,Beverages,70271403.0,0.0,67105075.0,34681456.5,5,18
Arkansas,84,2021-05-16,0.0,Beverages,71602056.0,0.0,0.0,35468364.75,5,19
Arkansas,85,2021-05-23,0.0,Beverages,0.0,68515097.0,0.0,35468364.75,5,20
Arkansas,86,2021-05-30,0.0,Beverages,0.0,68454423.0,61173665.0,35468364.75,5,21
Arkansas,87,2021-06-06,73746656.0,Beverages,0.0,0.0,63896293.0,17900514.0,6,22
Arkansas,88,2021-06-13,0.0,Beverages,73746656.0,0.0,0.0,18436664.0,6,23
Arkansas,89,2021-06-20,0.0,Beverages,0.0,70271403.0,0.0,18436664.0,6,24
Arkansas,90,2021-06-27,0.0,Beverages,0.0,71602056.0,0.0,18436664.0,6,25
Arkansas,91,2021-07-04,80327966.0,Beverages,0.0,0.0,60541396.0,18436664.0,7,26
Arkansas,92,2021-07-11,76636654.0,Beverages,80327966.0,0.0,0.0,20081991.5,7,27
Arkansas,93,2021-07-18,0.0,Beverages,76636654.0,0.0,0.0,39241155.0,7,28
Arkansas,94,2021-07-25,0.0,Beverages,0.0,73746656.0,0.0,39241155.0,7,29
Arkansas,95,2021-08-01,76563570.0,Beverages,0.0,0.0,61067745.0,39241155.0,8,30
Arkansas,96,2021-08-08,76788500.0,Beverages,76563570.0,0.0,62054714.0,38300056.0,8,31
Arkansas,97,2021-08-15,0.0,Beverages,76788500.0,0.0,0.0,38338017.5,8,32
Arkansas,98,2021-08-22,0.0,Beverages,0.0,80327966.0,0.0,38338017.5,8,33
Arkansas,99,2021-08-29,0.0,Beverages,0.0,76636654.0,0.0,38338017.5,8,34
Arkansas,100,2021-09-05,77173311.0,Beverages,0.0,0.0,62729412.0,19197125.0,9,35
Arkansas,101,2021-09-12,76970529.0,Beverages,77173311.0,0.0,0.0,19293327.75,9,36
Arkansas,102,2021-09-19,0.0,Beverages,76970529.0,76563570.0,0.0,38535960.0,9,37
Arkansas,103,2021-09-26,0.0,Beverages,0.0,76788500.0,0.0,38535960.0,9,38
Arkansas,104,2021-10-03,105087223.0,Beverages,0.0,0.0,67470845.0,38535960.0,10,39
Arkansas,105,2021-10-10,104309748.0,Beverages,105087223.0,0.0,0.0,45514438.0,10,40
Arkansas,106,2021-10-17,0.0,Beverages,104309748.0,0.0,0.0,52349242.75,10,41
Arkansas,107,2021-10-24,0.0,Beverages,0.0,77173311.0,0.0,52349242.75,10,42
Arkansas,108,2021-10-31,0.0,Beverages,0.0,76970529.0,68515097.0,52349242.75,10,43
Arkansas,109,2021-11-07,98227444.0,Beverages,0.0,0.0,68454423.0,26077437.0,11,44
Arkansas,110,2021-11-14,0.0,Beverages,98227444.0,0.0,0.0,24556861.0,11,45
Arkansas,111,2021-11-21,0.0,Beverages,0.0,105087223.0,0.0,24556861.0,11,46
Arkansas,112,2021-11-28,0.0,Beverages,0.0,104309748.0,70271403.0,24556861.0,11,47
Arkansas,113,2021-12-05,95357790.0,Beverages,0.0,0.0,71602056.0,24556861.0,12,48
Arkansas,114,2021-12-12,96826619.0,Beverages,95357790.0,0.0,0.0,23839447.5,12,49
Arkansas,115,2021-12-19,0.0,Beverages,96826619.0,0.0,0.0,48046102.25,12,50
Arkansas,116,2021-12-26,0.0,Beverages,0.0,98227444.0,0.0,48046102.25,12,51
Arkansas,117,2022-01-02,93380357.0,Beverages,0.0,0.0,73746656.0,48046102.25,1,52
Arkansas,118,2022-01-09,94532467.0,Beverages,93380357.0,0.0,0.0,47551744.0,1,1
Arkansas,119,2022-01-16,0.0,Beverages,94532467.0,0.0,0.0,46978206.0,1,2
Arkansas,120,2022-01-23,0.0,Beverages,0.0,95357790.0,0.0,46978206.0,1,3
Arkansas,121,2022-01-30,0.0,Beverages,0.0,96826619.0,80327966.0,46978206.0,1,4
Arkansas,122,2022-02-06,96618081.0,Beverages,0.0,0.0,76636654.0,23633116.75,2,5
Arkansas,123,2022-02-13,0.0,Beverages,96618081.0,0.0,0.0,24154520.25,2,6
Arkansas,124,2022-02-20,0.0,Beverages,0.0,93380357.0,0.0,24154520.25,2,7
Arkansas,125,2022-02-27,0.0,Beverages,0.0,94532467.0,76563570.0,24154520.25,2,8
Arkansas,126,2022-03-06,103093646.0,Beverages,0.0,0.0,76788500.0,24154520.25,3,9
Arkansas,127,2022-03-13,0.0,Beverages,103093646.0,0.0,0.0,25773411.5,3,10
Arkansas,128,2022-03-20,0.0,Beverages,0.0,0.0,0.0,25773411.5,3,11
Arkansas,129,2022-03-27,0.0,Beverages,0.0,96618081.0,0.0,25773411.5,3,12
Arkansas,130,2022-04-03,103811548.0,Beverages,0.0,0.0,77173311.0,25773411.5,4,13
Arkansas,131,2022-04-10,105314661.0,Beverages,103811548.0,0.0,76970529.0,25952887.0,4,14
Arkansas,132,2022-04-17,0.0,Beverages,105314661.0,0.0,0.0,52281552.25,4,15
Arkansas,133,2022-04-24,0.0,Beverages,0.0,103093646.0,0.0,52281552.25,4,16
Arkansas,134,2022-05-01,103805094.0,Beverages,0.0,0.0,105087223.0,52281552.25,5,17
Arkansas,135,2022-05-08,105764203.0,Beverages,103805094.0,0.0,104309748.0,52279938.75,5,18
Arkansas,136,2022-05-15,0.0,Beverages,105764203.0,0.0,0.0,52392324.25,5,19
Arkansas,137,2022-05-22,0.0,Beverages,0.0,103811548.0,0.0,52392324.25,5,20
Arkansas,138,2022-05-29,0.0,Beverages,0.0,105314661.0,0.0,52392324.25,5,21
Arkansas,139,2022-06-05,109057664.0,Beverages,0.0,0.0,98227444.0,26441050.75,6,22
Arkansas,140,2022-06-12,110363535.0,Beverages,109057664.0,0.0,0.0,27264416.0,6,23
Arkansas,141,2022-06-19,0.0,Beverages,110363535.0,103805094.0,0.0,54855299.75,6,24
Arkansas,142,2022-06-26,0.0,Beverages,0.0,105764203.0,0.0,54855299.75,6,25
Arkansas,143,2022-07-03,119976406.0,Beverages,0.0,0.0,95357790.0,54855299.75,7,26
Arkansas,144,2022-07-10,117172559.0,Beverages,119976406.0,0.0,96826619.0,57584985.25,7,27
Arkansas,145,2022-07-17,0.0,Beverages,117172559.0,0.0,0.0,59287241.25,7,28
Arkansas,146,2022-07-24,0.0,Beverages,0.0,109057664.0,0.0,59287241.25,7,29
Arkansas,147,2022-07-31,0.0,Beverages,0.0,110363535.0,93380357.0,59287241.25,7,30
Arkansas,148,2022-08-07,116148959.0,Beverages,0.0,0.0,94532467.0,29293139.75,8,31
Arkansas,149,2022-08-14,0.0,Beverages,116148959.0,0.0,0.0,29037239.75,8,32
Arkansas,150,2022-08-21,0.0,Beverages,0.0,119976406.0,0.0,29037239.75,8,33
Arkansas,151,2022-08-28,0.0,Beverages,0.0,117172559.0,0.0,29037239.75,8,34
Arkansas,152,2022-09-04,118942575.0,Beverages,0.0,0.0,96618081.0,29037239.75,9,35
Arkansas,153,2022-09-11,116255198.0,Beverages,118942575.0,0.0,0.0,29735643.75,9,36
Arkansas,154,2022-09-18,0.0,Beverages,116255198.0,0.0,0.0,58799443.25,9,37
Arkansas,155,2022-09-25,0.0,Beverages,0.0,116148959.0,0.0,58799443.25,9,38
Arkansas,156,2022-10-02,112136004.0,Beverages,0.0,0.0,103093646.0,58799443.25,10,39
Arkansas,157,2022-10-09,112645109.0,Beverages,112136004.0,0.0,0.0,57097800.5,10,40
Arkansas,158,2022-10-16,0.0,Beverages,112645109.0,0.0,0.0,56195278.25,10,41
Arkansas,159,2022-10-23,0.0,Beverages,0.0,118942575.0,0.0,56195278.25,10,42
Arkansas,160,2022-10-30,0.0,Beverages,0.0,116255198.0,103811548.0,56195278.25,10,43
Arkansas,161,2022-11-06,104366457.0,Beverages,0.0,0.0,105314661.0,28161277.25,11,44
Arkansas,162,2022-11-13,0.0,Beverages,104366457.0,0.0,0.0,26091614.25,11,45
Arkansas,163,2022-11-20,0.0,Beverages,0.0,112136004.0,0.0,26091614.25,11,46
Arkansas,164,2022-11-27,0.0,Beverages,0.0,112645109.0,103805094.0,26091614.25,11,47
Arkansas,165,2022-12-04,99768472.0,Beverages,0.0,0.0,105764203.0,26091614.25,12,48
Arkansas,166,2022-12-11,102920616.0,Beverages,99768472.0,0.0,0.0,24942118.0,12,49
Arkansas,167,2022-12-18,0.0,Beverages,102920616.0,0.0,0.0,50672272.0,12,50
Arkansas,168,2022-12-25,0.0,Beverages,0.0,104366457.0,0.0,50672272.0,12,51
Arkansas,169,2023-01-01,96531612.0,Beverages,0.0,0.0,109057664.0,50672272.0,1,52
Arkansas,170,2023-01-08,99012694.0,Beverages,96531612.0,0.0,110363535.0,49863057.0,1,1
Arkansas,171,2023-01-15,0.0,Beverages,99012694.0,0.0,0.0,48886076.5,1,2
Arkansas,172,2023-01-22,0.0,Beverages,0.0,99768472.0,0.0,48886076.5,1,3
Arkansas,173,2023-01-29,0.0,Beverages,0.0,102920616.0,119976406.0,48886076.5,1,4
Arkansas,174,2023-02-05,100758299.0,Beverages,0.0,0.0,117172559.0,24753173.5,2,5
Arkansas,175,2023-02-12,103288441.0,Beverages,100758299.0,0.0,0.0,25189574.75,2,6
Arkansas,176,2023-02-19,0.0,Beverages,103288441.0,96531612.0,0.0,51011685.0,2,7
Arkansas,177,2023-02-26,0.0,Beverages,0.0,99012694.0,0.0,51011685.0,2,8
Arkansas,178,2023-03-05,111201474.0,Beverages,0.0,0.0,116148959.0,51011685.0,3,9
Arkansas,179,2023-03-12,116121676.0,Beverages,111201474.0,0.0,0.0,53622478.75,3,10
Arkansas,180,2023-03-19,0.0,Beverages,116121676.0,0.0,0.0,56830787.5,3,11
Arkansas,181,2023-03-26,0.0,Beverages,0.0,100758299.0,0.0,56830787.5,3,12
Arkansas,182,2023-04-02,109455465.0,Beverages,0.0,103288441.0,118942575.0,56830787.5,4,13
Arkansas,183,2023-04-09,112740581.0,Beverages,109455465.0,0.0,116255198.0,56394285.25,4,14
Arkansas,184,2023-04-16,0.0,Beverages,112740581.0,0.0,0.0,55549011.5,4,15
Arkansas,185,2023-04-23,0.0,Beverages,0.0,111201474.0,0.0,55549011.5,4,16
Arkansas,186,2023-04-30,0.0,Beverages,0.0,116121676.0,112136004.0,55549011.5,4,17
Arkansas,187,2023-05-07,116455073.0,Beverages,0.0,0.0,112645109.0,28185145.25,5,18
California,30,2020-05-03,523453599.0,Beverages,0.0,0.0,506587724.0,243508674.25,5,18
California,31,2020-05-10,532766128.0,Beverages,523453599.0,0.0,0.0,251927269.0,5,19
California,32,2020-05-17,0.0,Beverages,532766128.0,0.0,0.0,264054931.75,5,20
California,33,2020-05-24,0.0,Beverages,0.0,489779220.0,0.0,264054931.75,5,21
California,34,2020-05-31,0.0,Beverages,0.0,484255477.0,492597099.0,264054931.75,5,22
California,35,2020-06-07,556528877.0,Beverages,0.0,0.0,497063952.0,133191532.0,6,23
California,36,2020-06-14,0.0,Beverages,556528877.0,0.0,0.0,139132219.25,6,24
California,37,2020-06-21,0.0,Beverages,0.0,523453599.0,0.0,139132219.25,6,25
California,38,2020-06-28,0.0,Beverages,0.0,532766128.0,444766891.0,139132219.25,6,26
California,39,2020-07-05,585581852.0,Beverages,0.0,0.0,449865324.0,139132219.25,7,27
California,40,2020-07-12,572401489.0,Beverages,585581852.0,0.0,0.0,146395463.0,7,28
California,41,2020-07-19,0.0,Beverages,572401489.0,0.0,0.0,289495835.25,7,29
California,42,2020-07-26,0.0,Beverages,0.0,556528877.0,0.0,289495835.25,7,30
California,43,2020-08-02,571725103.0,Beverages,0.0,0.0,450124199.0,289495835.25,8,31
California,44,2020-08-09,572375905.0,Beverages,571725103.0,0.0,449525601.0,286031648.0,8,32
California,45,2020-08-16,0.0,Beverages,572375905.0,0.0,0.0,286025252.0,8,33
California,46,2020-08-23,0.0,Beverages,0.0,585581852.0,0.0,286025252.0,8,34
California,47,2020-08-30,0.0,Beverages,0.0,572401489.0,467920813.0,286025252.0,8,35
California,48,2020-09-06,590828387.0,Beverages,0.0,0.0,446322189.0,143093976.25,9,36
California,49,2020-09-13,0.0,Beverages,590828387.0,0.0,0.0,147707096.75,9,37
California,50,2020-09-20,0.0,Beverages,0.0,571725103.0,0.0,147707096.75,9,38
California,51,2020-09-27,0.0,Beverages,0.0,572375905.0,488089630.0,147707096.75,9,39
California,52,2020-10-04,554931497.0,Beverages,0.0,0.0,504525418.0,147707096.75,10,40
California,53,2020-10-11,543419228.0,Beverages,554931497.0,0.0,0.0,138732874.25,10,41
California,54,2020-10-18,0.0,Beverages,543419228.0,0.0,0.0,274587681.25,10,42
California,55,2020-10-25,0.0,Beverages,0.0,590828387.0,0.0,274587681.25,10,43
California,56,2020-11-01,517917263.0,Beverages,0.0,0.0,489779220.0,274587681.25,11,44
California,57,2020-11-08,513811149.0,Beverages,517917263.0,0.0,484255477.0,265334122.75,11,45
California,58,2020-11-15,0.0,Beverages,513811149.0,0.0,0.0,257932103.0,11,46
California,59,2020-11-22,0.0,Beverages,0.0,554931497.0,0.0,257932103.0,11,47
California,60,2020-11-29,0.0,Beverages,0.0,543419228.0,523453599.0,257932103.0,11,48
California,61,2020-12-06,479476192.0,Beverages,0.0,0.0,532766128.0,128452787.25,12,49
California,62,2020-12-13,0.0,Beverages,479476192.0,0.0,0.0,119869048.0,12,50
California,63,2020-12-20,0.0,Beverages,0.0,517917263.0,0.0,119869048.0,12,51
California,64,2020-12-27,0.0,Beverages,0.0,513811149.0,0.0,119869048.0,12,52
California,65,2021-01-03,479823371.0,Beverages,0.0,0.0,556528877.0,119869048.0,1,53
California,66,2021-01-10,478632113.0,Beverages,479823371.0,0.0,0.0,119955842.75,1,1
California,67,2021-01-17,0.0,Beverages,478632113.0,0.0,0.0,239613871.0,1,2
California,68,2021-01-24,0.0,Beverages,0.0,479476192.0,0.0,239613871.0,1,3
California,69,2021-01-31,0.0,Beverages,0.0,0.0,585581852.0,239613871.0,1,4
California,70,2021-02-07,494320647.0,Beverages,0.0,0.0,572401489.0,119658028.25,2,5
California,71,2021-02-14,0.0,Beverages,494320647.0,0.0,0.0,123580161.75,2,6
California,72,2021-02-21,0.0,Beverages,0.0,479823371.0,0.0,123580161.75,2,7
California,73,2021-02-28,0.0,Beverages,0.0,478632113.0,571725103.0,123580161.75,2,8
California,74,2021-03-07,538794933.0,Beverages,0.0,0.0,572375905.0,123580161.75,3,9
California,75,2021-03-14,0.0,Beverages,538794933.0,0.0,0.0,134698733.25,3,10
California,76,2021-03-21,0.0,Beverages,0.0,0.0,0.0,134698733.25,3,11
California,77,2021-03-28,0.0,Beverages,0.0,494320647.0,0.0,134698733.25,3,12
California,78,2021-04-04,536621575.0,Beverages,0.0,0.0,590828387.0,134698733.25,4,13
California,79,2021-04-11,508801549.0,Beverages,536621575.0,0.0,0.0,134155393.75,4,14
California,80,2021-04-18,0.0,Beverages,508801549.0,0.0,0.0,261355781.0,4,15
California,81,2021-04-25,0.0,Beverages,0.0,538794933.0,0.0,261355781.0,4,16
California,82,2021-05-02,552679135.0,Beverages,0.0,0.0,554931497.0,261355781.0,5,17
California,83,2021-05-09,576813823.0,Beverages,552679135.0,0.0,543419228.0,265370171.0,5,18
California,84,2021-05-16,0.0,Beverages,576813823.0,0.0,0.0,282373239.5,5,19
California,85,2021-05-23,0.0,Beverages,0.0,536621575.0,0.0,282373239.5,5,20
California,86,2021-05-30,0.0,Beverages,0.0,508801549.0,517917263.0,282373239.5,5,21
California,87,2021-06-06,578471229.0,Beverages,0.0,0.0,513811149.0,144203455.75,6,22
California,88,2021-06-13,0.0,Beverages,578471229.0,0.0,0.0,144617807.25,6,23
California,89,2021-06-20,0.0,Beverages,0.0,552679135.0,0.0,144617807.25,6,24
California,90,2021-06-27,0.0,Beverages,0.0,576813823.0,0.0,144617807.25,6,25
California,91,2021-07-04,622923228.0,Beverages,0.0,0.0,479476192.0,144617807.25,7,26
California,92,2021-07-11,612497091.0,Beverages,622923228.0,0.0,0.0,155730807.0,7,27
California,93,2021-07-18,0.0,Beverages,612497091.0,0.0,0.0,308855079.75,7,28
California,94,2021-07-25,0.0,Beverages,0.0,578471229.0,0.0,308855079.75,7,29
California,95,2021-08-01,602999392.0,Beverages,0.0,0.0,479823371.0,308855079.75,8,30
California,96,2021-08-08,611364709.0,Beverages,602999392.0,0.0,478632113.0,303874120.75,8,31
California,97,2021-08-15,0.0,Beverages,611364709.0,0.0,0.0,303591025.25,8,32
California,98,2021-08-22,0.0,Beverages,0.0,622923228.0,0.0,303591025.25,8,33
California,99,2021-08-29,0.0,Beverages,0.0,612497091.0,0.0,303591025.25,8,34
California,100,2021-09-05,625640392.0,Beverages,0.0,0.0,494320647.0,152841177.25,9,35
California,101,2021-09-12,602636475.0,Beverages,625640392.0,0.0,0.0,156410098.0,9,36
California,102,2021-09-19,0.0,Beverages,602636475.0,602999392.0,0.0,307069216.75,9,37
California,103,2021-09-26,0.0,Beverages,0.0,611364709.0,0.0,307069216.75,9,38
California,104,2021-10-03,847187815.0,Beverages,0.0,0.0,538794933.0,307069216.75,10,39
California,105,2021-10-10,815989724.0,Beverages,847187815.0,0.0,0.0,362456072.5,10,40
California,106,2021-10-17,0.0,Beverages,815989724.0,0.0,0.0,415794384.75,10,41
California,107,2021-10-24,0.0,Beverages,0.0,625640392.0,0.0,415794384.75,10,42
California,108,2021-10-31,0.0,Beverages,0.0,602636475.0,536621575.0,415794384.75,10,43
California,109,2021-11-07,783320346.0,Beverages,0.0,0.0,508801549.0,203997431.0,11,44
California,110,2021-11-14,0.0,Beverages,783320346.0,0.0,0.0,195830086.5,11,45
California,111,2021-11-21,0.0,Beverages,0.0,847187815.0,0.0,195830086.5,11,46
California,112,2021-11-28,0.0,Beverages,0.0,815989724.0,552679135.0,195830086.5,11,47
California,113,2021-12-05,748674115.0,Beverages,0.0,0.0,576813823.0,195830086.5,12,48
California,114,2021-12-12,755743320.0,Beverages,748674115.0,0.0,0.0,187168528.75,12,49
California,115,2021-12-19,0.0,Beverages,755743320.0,0.0,0.0,376104358.75,12,50
California,116,2021-12-26,0.0,Beverages,0.0,783320346.0,0.0,376104358.75,12,51
California,117,2022-01-02,729386633.0,Beverages,0.0,0.0,578471229.0,376104358.75,1,52
California,118,2022-01-09,736430207.0,Beverages,729386633.0,0.0,0.0,371282488.25,1,1
California,119,2022-01-16,0.0,Beverages,736430207.0,0.0,0.0,366454210.0,1,2
California,120,2022-01-23,0.0,Beverages,0.0,748674115.0,0.0,366454210.0,1,3
California,121,2022-01-30,0.0,Beverages,0.0,755743320.0,622923228.0,366454210.0,1,4
California,122,2022-02-06,745632437.0,Beverages,0.0,0.0,612497091.0,184107551.75,2,5
California,123,2022-02-13,0.0,Beverages,745632437.0,0.0,0.0,186408109.25,2,6
California,124,2022-02-20,0.0,Beverages,0.0,729386633.0,0.0,186408109.25,2,7
California,125,2022-02-27,0.0,Beverages,0.0,736430207.0,602999392.0,186408109.25,2,8
California,126,2022-03-06,775923009.0,Beverages,0.0,0.0,611364709.0,186408109.25,3,9
California,127,2022-03-13,0.0,Beverages,775923009.0,0.0,0.0,193980752.25,3,10
California,128,2022-03-20,0.0,Beverages,0.0,0.0,0.0,193980752.25,3,11
California,129,2022-03-27,0.0,Beverages,0.0,745632437.0,0.0,193980752.25,3,12
